index,x,y,z,roll,pitch,yaw
2915,-4.53195,4.11152,1.72446,0.056041, 0.00741934, 0.969071, 0.24022
2916,-4.53192,4.10843,1.72408,0.0561326, 0.00711109, 0.969353, 0.239068
2917,-4.5319,4.10532,1.72369,0.0562381, 0.00682185, 0.96963, 0.237924
2918,-4.53188,4.10221,1.72329,0.0563287, 0.0065552, 0.969908, 0.236775
2919,-4.53185,4.09908,1.72289,0.0563986, 0.006328, 0.970185, 0.235628
2920,-4.53182,4.09595,1.72248,0.0564474, 0.0061447, 0.97046, 0.234487
2921,-4.53179,4.09281,1.72207,0.0565199, 0.00598591, 0.970731, 0.233347
2922,-4.53175,4.08966,1.72164,0.0565899, 0.00583954, 0.971003, 0.232198
2923,-4.53171,4.0865,1.72122,0.0566602, 0.0056889, 0.971275, 0.231048
2924,-4.53166,4.08334,1.72078,0.0567506, 0.0055538, 0.971544, 0.229893
2925,-4.53448,4.09003,1.72186,0.0566434, 0.00580215, 0.971456, 0.230284
2926,-4.53452,4.08698,1.7214,0.0567333, 0.00565162, 0.971727, 0.229119
2927,-4.53455,4.08392,1.72093,0.0568346, 0.00548998, 0.972003, 0.227926
2928,-4.53458,4.08084,1.72044,0.0569452, 0.0053186, 0.972284, 0.226698
2929,-4.53461,4.07775,1.71994,0.0570549, 0.00515634, 0.972562, 0.225481
2930,-4.53463,4.07465,1.71943,0.0571566, 0.00497822, 0.972838, 0.224267
2931,-4.53466,4.07153,1.7189,0.0572547, 0.00480715, 0.973114, 0.223041
2932,-4.53469,4.0684,1.71837,0.0573473, 0.00462592, 0.973386, 0.221831
2933,-4.53472,4.06525,1.71782,0.0574297, 0.00443479, 0.973662, 0.220599
2934,-4.53476,4.06209,1.71726,0.0574792, 0.00423097, 0.973937, 0.219373
2935,-4.53481,4.05891,1.7167,0.0574965, 0.00403034, 0.974212, 0.218148
2936,-4.53802,4.06594,1.71786,0.0573106, 0.00427243, 0.974217, 0.218169
2937,-4.53817,4.06288,1.71728,0.0573046, 0.00408335, 0.97449, 0.216954
2938,-4.53834,4.0598,1.71669,0.0572621, 0.00389541, 0.974763, 0.215736
2939,-4.53852,4.05671,1.71609,0.0571811, 0.00370194, 0.975034, 0.214535
2940,-4.53872,4.05361,1.71549,0.0570542, 0.00352387, 0.975301, 0.213355
2941,-4.53893,4.05049,1.71489,0.0568813, 0.00336798, 0.975565, 0.212195
2942,-4.53916,4.04737,1.71428,0.0566601, 0.00324713, 0.97583, 0.211035
2943,-4.5394,4.04423,1.71367,0.0564149, 0.00314876, 0.976091, 0.20989
2944,-4.53965,4.04108,1.71307,0.0561638, 0.00306838, 0.97635, 0.208752
2945,-4.53992,4.03792,1.71247,0.0558947, 0.00299394, 0.976605, 0.207626
2946,-4.54019,4.03475,1.71187,0.0556234, 0.00292339, 0.976857, 0.206513
2947,-4.54354,4.04248,1.71258,0.0554108, 0.00326607, 0.976804, 0.206818
2948,-4.54392,4.03943,1.71197,0.0551654, 0.0032193, 0.977057, 0.205685
2949,-4.54431,4.03636,1.71136,0.054944, 0.00317012, 0.977308, 0.20455
2950,-4.5447,4.03328,1.71076,0.054744, 0.00313872, 0.977559, 0.203399
2951,-4.54509,4.03019,1.71015,0.0545709, 0.00311213, 0.977809, 0.20224
2952,-4.54547,4.02708,1.70954,0.0544151, 0.00310354, 0.978058, 0.201077
2953,-4.54586,4.02395,1.70893,0.0542803, 0.00313805, 0.978305, 0.19991
2954,-4.54893,4.03054,1.7096,0.0541645, 0.0031676, 0.978441, 0.19927
2955,-4.54938,4.02749,1.70898,0.0540339, 0.00323569, 0.978689, 0.198085
2956,-4.54983,4.02444,1.70836,0.0539018, 0.00335618, 0.978939, 0.196882
2957,-4.55028,4.02137,1.70774,0.0537586, 0.00350068, 0.979192, 0.195654
2958,-4.55074,4.01829,1.70713,0.0536061, 0.00367355, 0.979447, 0.194414
2959,-4.55119,4.0152,1.70652,0.0534249, 0.00385831, 0.979704, 0.193163
2960,-4.55165,4.0121,1.70591,0.0531914, 0.00400395, 0.979963, 0.191902
2961,-4.55212,4.00898,1.70531,0.0528924, 0.00419012, 0.980223, 0.190651
2962,-4.5526,4.00585,1.70473,0.0525427, 0.00442185, 0.980487, 0.189381
2963,-4.55308,4.0027,1.70416,0.0521611, 0.00463369, 0.980756, 0.188082
2964,-4.55358,3.99952,1.70362,0.0517383, 0.00485531, 0.981029, 0.186765
2965,-4.55661,4.0066,1.70464,0.0514072, 0.00512396, 0.981059, 0.186693
2966,-4.55723,4.00351,1.70414,0.0509707, 0.00533852, 0.981328, 0.185391
2967,-4.55787,4.00039,1.70368,0.0505248, 0.0055433, 0.981602, 0.184048
2968,-4.55852,3.99724,1.70325,0.0500923, 0.00567379, 0.981879, 0.182682
2969,-4.55919,3.99404,1.70286,0.0496373, 0.00569586, 0.98216, 0.181288
2970,-4.55988,3.99079,1.70251,0.0491178, 0.00566279, 0.98244, 0.179908
2971,-4.56058,3.98751,1.70217,0.0485489, 0.00561181, 0.98272, 0.178531
2972,-4.56129,3.9842,1.70186,0.0479545, 0.00556272, 0.982998, 0.177154
2973,-4.56201,3.98086,1.70155,0.0473445, 0.0055616, 0.983278, 0.175759
2974,-4.56273,3.97749,1.70129,0.0467257, 0.00561774, 0.983555, 0.174367
2975,-4.56344,3.9741,1.70107,0.0461169, 0.00571432, 0.983833, 0.172951
2976,-4.56583,3.98153,1.70223,0.045901, 0.00605092, 0.9838, 0.173189
2977,-4.56663,3.97825,1.70204,0.0453047, 0.00621866, 0.98407, 0.171797
2978,-4.56744,3.97495,1.70191,0.0447095, 0.00644905, 0.984336, 0.17042
2979,-4.56824,3.97162,1.70184,0.044151, 0.00669722, 0.984597, 0.169038
2980,-4.56905,3.96827,1.70182,0.0436405, 0.00698232, 0.984852, 0.167668
2981,-4.56985,3.9649,1.70186,0.0431487, 0.00731041, 0.985097, 0.166336
2982,-4.57065,3.96151,1.70194,0.0426474, 0.007691, 0.985332, 0.165056
2983,-4.57145,3.95809,1.70205,0.0421085, 0.00810131, 0.985558, 0.16382
2984,-4.57225,3.95466,1.70219,0.0415278, 0.00857237, 0.985779, 0.16261
2985,-4.57305,3.95121,1.70236,0.0409204, 0.00908452, 0.985987, 0.161473
2986,-4.57384,3.94774,1.70255,0.0402945, 0.00962804, 0.986187, 0.160369
2987,-4.57666,3.95573,1.70356,0.0399201, 0.0100724, 0.986187, 0.160438
2988,-4.57756,3.95239,1.70375,0.0393038, 0.0106492, 0.986382, 0.15935
2989,-4.57846,3.94903,1.70395,0.0387326, 0.0111912, 0.98657, 0.158283
2990,-4.57935,3.94565,1.70415,0.0381881, 0.0117176, 0.986752, 0.15724
2991,-4.58024,3.94224,1.70436,0.0376449, 0.0121686, 0.986932, 0.156204
2992,-4.58111,3.93881,1.70456,0.0371003, 0.0125371, 0.987107, 0.155197
2993,-4.58198,3.93534,1.70475,0.0365751, 0.0128324, 0.987281, 0.154191
2994,-4.58284,3.93184,1.70493,0.0360456, 0.0130158, 0.987451, 0.153206
2995,-4.58368,3.9283,1.70509,0.0355365, 0.0131077, 0.987618, 0.152237
2996,-4.5845,3.92472,1.70522,0.035041, 0.0130949, 0.987785, 0.151269
2997,-4.58531,3.9211,1.70534,0.0345376, 0.012996, 0.987951, 0.150306
2998,-4.58611,3.91745,1.70543,0.0340553, 0.0128256, 0.988113, 0.14936
2999,-4.58689,3.91376,1.7055,0.0336128, 0.0125711, 0.988274, 0.148416
3000,-4.58765,3.91004,1.70554,0.0332225, 0.0122713, 0.988431, 0.14748
3001,-4.58839,3.9063,1.70557,0.0328412, 0.0119437, 0.988584, 0.146562
3002,-4.59176,3.9164,1.70614,0.0324369, 0.0124739, 0.988451, 0.1475
3003,-4.59262,3.91281,1.70612,0.0320589, 0.0121146, 0.988603, 0.146592
3004,-4.59346,3.90921,1.70609,0.0316664, 0.0117531, 0.98875, 0.145717
3005,-4.59428,3.9056,1.70605,0.0312965, 0.0113896, 0.988894, 0.144844
3006,-4.59508,3.90199,1.706,0.0309455, 0.0110638, 0.989036, 0.143974
3007,-4.59585,3.89837,1.70595,0.0306036, 0.0108049, 0.989171, 0.143136
3008,-4.59661,3.89475,1.7059,0.0303003, 0.0105826, 0.989301, 0.142314
3009,-4.59916,3.90273,1.70676,0.0302444, 0.0105465, 0.989372, 0.141837
3010,-4.59996,3.89922,1.70671,0.0299654, 0.0103702, 0.989501, 0.141008
3011,-4.60073,3.89572,1.70665,0.0297172, 0.0102498, 0.989629, 0.140168
3012,-4.60149,3.89224,1.7066,0.0294903, 0.0101935, 0.989755, 0.139327
3013,-4.60222,3.88876,1.70656,0.0292812, 0.0101868, 0.989881, 0.138472
3014,-4.60338,3.89495,1.7073,0.0293547, 0.00993171, 0.989994, 0.137663
3015,-4.60413,3.89155,1.70726,0.0291844, 0.00998221, 0.990119, 0.136796
3016,-4.60486,3.88817,1.70722,0.0290367, 0.0100514, 0.99024, 0.135942
3017,-4.60556,3.88479,1.7072,0.0288708, 0.010135, 0.990362, 0.135079
3018,-4.60625,3.88143,1.70717,0.0286923, 0.010215, 0.990484, 0.134218
3019,-4.60692,3.87808,1.70715,0.0285037, 0.0102803, 0.990604, 0.133363
3020,-4.60757,3.87472,1.70712,0.0282969, 0.0103309, 0.990723, 0.132515
3021,-4.60821,3.87138,1.7071,0.0280906, 0.0103649, 0.990843, 0.131658
3022,-4.60883,3.86803,1.70706,0.0278809, 0.0103651, 0.99096, 0.130821
3023,-4.60943,3.86468,1.70703,0.027679, 0.0103244, 0.991073, 0.130003
3024,-4.61002,3.86133,1.70699,0.0274847, 0.0102507, 0.991185, 0.129195
3025,-4.61091,3.86794,1.7077,0.0274166, 0.0103083, 0.991146, 0.129509
3026,-4.61157,3.8647,1.70763,0.0272034, 0.0102021, 0.991259, 0.128693
3027,-4.61221,3.86145,1.70756,0.0269994, 0.0100765, 0.991368, 0.127901
3028,-4.61284,3.85821,1.70749,0.026779, 0.00993263, 0.991472, 0.127154
3029,-4.61345,3.85496,1.70742,0.0265529, 0.00977797, 0.991572, 0.126427
3030,-4.61404,3.85171,1.70735,0.026335, 0.00961406, 0.991673, 0.125696
3031,-4.61461,3.84846,1.70728,0.0261322, 0.0094415, 0.991772, 0.124963
3032,-4.61516,3.84521,1.70721,0.0259383, 0.00923439, 0.99187, 0.124237
3033,-4.61569,3.84196,1.70714,0.0257389, 0.00901596, 0.991968, 0.123514
3034,-4.6162,3.83871,1.70707,0.0255605, 0.0088152, 0.992064, 0.122796
3035,-4.61669,3.83546,1.707,0.0254048, 0.00863725, 0.992157, 0.122085
3036,-4.61782,3.84281,1.70765,0.0253535, 0.00877016, 0.992103, 0.122526
3037,-4.61838,3.83968,1.70757,0.025233, 0.00861448, 0.992196, 0.121801
3038,-4.61892,3.83654,1.7075,0.0251348, 0.00843157, 0.992291, 0.121062
3039,-4.61943,3.8334,1.70744,0.0250416, 0.00821489, 0.992383, 0.12034
3040,-4.61993,3.83026,1.70739,0.0249539, 0.00796696, 0.992473, 0.11963
3041,-4.62041,3.82711,1.70734,0.0248734, 0.00772186, 0.992564, 0.118906
3042,-4.62087,3.82395,1.70731,0.0247913, 0.00745449, 0.992653, 0.118197
3043,-4.62131,3.8208,1.70728,0.0246997, 0.00718568, 0.992741, 0.117492
3044,-4.62174,3.81763,1.70725,0.0246025, 0.00691669, 0.992826, 0.116808
3045,-4.62215,3.81447,1.70723,0.0244731, 0.00663861, 0.992908, 0.116146
3046,-4.62255,3.81131,1.70722,0.0243281, 0.00637737, 0.992989, 0.115496
3047,-4.62403,3.81932,1.70781,0.0242277, 0.00654334, 0.992966, 0.115709
3048,-4.6245,3.81629,1.70778,0.0240557, 0.00629263, 0.993045, 0.115082
3049,-4.62496,3.81326,1.70776,0.0238706, 0.00604825, 0.993119, 0.11449
3050,-4.62541,3.81024,1.70775,0.0236486, 0.00584436, 0.993194, 0.113899
3051,-4.62583,3.80722,1.70774,0.0234131, 0.00567601, 0.993266, 0.113328
3052,-4.62624,3.80421,1.70774,0.023175, 0.00554443, 0.993335, 0.112769
3053,-4.62663,3.8012,1.70775,0.0229338, 0.00544578, 0.993403, 0.112229
3054,-4.627,3.7982,1.70777,0.0226816, 0.00539423, 0.993468, 0.111701
3055,-4.62736,3.79521,1.7078,0.022444, 0.00537754, 0.993531, 0.111188
3056,-4.62769,3.79222,1.70784,0.0222093, 0.00542378, 0.993592, 0.110686
3057,-4.628,3.78924,1.70788,0.021977, 0.00551511, 0.993654, 0.110175
3058,-4.62947,3.79794,1.70811,0.0218944, 0.00582038, 0.993611, 0.110558
3059,-4.62986,3.7951,1.70814,0.0216859, 0.00594418, 0.993671, 0.110053
3060,-4.63023,3.79226,1.70817,0.0214765, 0.00608426, 0.99373, 0.109553
3061,-4.63057,3.78942,1.7082,0.0212944, 0.00622957, 0.993787, 0.109062
3062,-4.6309,3.78658,1.70824,0.0211246, 0.00638945, 0.993844, 0.108564
3063,-4.6312,3.78373,1.70827,0.0209669, 0.00653564, 0.993903, 0.10805
3064,-4.63147,3.78088,1.7083,0.0208133, 0.00667054, 0.993961, 0.107532
3065,-4.63172,3.77801,1.70832,0.02067, 0.00678816, 0.99402, 0.107009
3066,-4.63195,3.77513,1.70834,0.0205407, 0.0068733, 0.994079, 0.106477
3067,-4.63216,3.77223,1.70835,0.0204077, 0.00692385, 0.994139, 0.105938
3068,-4.63234,3.76932,1.70835,0.0202995, 0.00693011, 0.994199, 0.105393
3069,-4.63342,3.77738,1.70894,0.0202303, 0.00704526, 0.994172, 0.105655
3070,-4.63368,3.77457,1.70891,0.0201201, 0.00701815, 0.994233, 0.1051
3071,-4.63392,3.77175,1.70888,0.0200074, 0.00695512, 0.994295, 0.104545
3072,-4.63414,3.7689,1.70884,0.0198908, 0.00685474, 0.994357, 0.103977
3073,-4.63434,3.76603,1.70879,0.0197679, 0.00673071, 0.994421, 0.103398
3074,-4.63453,3.76313,1.70873,0.0196228, 0.00658615, 0.994485, 0.102815
3075,-4.6347,3.76022,1.70867,0.0194722, 0.00644287, 0.994545, 0.102269
3076,-4.63485,3.75729,1.7086,0.0192841, 0.00631294, 0.994605, 0.101729
3077,-4.63499,3.75434,1.70852,0.0190812, 0.00619844, 0.994662, 0.101217
3078,-4.63511,3.75138,1.70845,0.0188638, 0.0061004, 0.994717, 0.10072
3079,-4.63522,3.7484,1.70837,0.0186431, 0.00602447, 0.99477, 0.100243
3080,-4.63623,3.75633,1.70933,0.0185759, 0.00616667, 0.994735, 0.100595
3081,-4.63642,3.75348,1.70923,0.0183409, 0.00613535, 0.994786, 0.100129
3082,-4.63659,3.75061,1.70913,0.0181235, 0.00611985, 0.994836, 0.0996742
3083,-4.63675,3.74773,1.70904,0.017916, 0.00611015, 0.994885, 0.0992245
3084,-4.63688,3.74484,1.70895,0.0177304, 0.00611984, 0.994932, 0.098785
3085,-4.637,3.74194,1.70886,0.0175678, 0.00613271, 0.994978, 0.0983522
3086,-4.63709,3.73902,1.70877,0.0174298, 0.00613808, 0.995021, 0.0979355
3087,-4.63716,3.73608,1.70868,0.0173097, 0.00614979, 0.995064, 0.0975241
3088,-4.6372,3.73313,1.70858,0.0172229, 0.00616131, 0.995103, 0.0971366
3089,-4.63722,3.73016,1.70848,0.0171539, 0.00617767, 0.995142, 0.0967426
3090,-4.63722,3.72717,1.70838,0.0171175, 0.00617101, 0.99518, 0.0963609
3091,-4.63846,3.73563,1.70908,0.0170803, 0.0063481, 0.995162, 0.0965405
3092,-4.63853,3.73276,1.70895,0.0170594, 0.00633441, 0.995201, 0.0961471
3093,-4.63858,3.72987,1.70882,0.0170372, 0.00630886, 0.995239, 0.0957579
3094,-4.6386,3.72695,1.70868,0.0170279, 0.00627995, 0.995273, 0.095402
3095,-4.63861,3.72402,1.70853,0.0170213, 0.00623894, 0.995307, 0.0950581
3096,-4.6386,3.72106,1.70839,0.0170055, 0.00620023, 0.995339, 0.0947195
3097,-4.63858,3.71809,1.70823,0.01699, 0.0061643, 0.995371, 0.0943888
3098,-4.63854,3.71509,1.70808,0.0169575, 0.00613578, 0.995401, 0.0940858
3099,-4.63849,3.71207,1.70792,0.0169134, 0.00609946, 0.995428, 0.0938106
3100,-4.63843,3.70904,1.70776,0.0168512, 0.00605859, 0.995452, 0.0935619
3101,-4.63836,3.70598,1.7076,0.0167783, 0.0060322, 0.995477, 0.0933196
3102,-4.6398,3.71474,1.70792,0.0166937, 0.00624245, 0.995447, 0.0936349
3103,-4.63982,3.71181,1.70773,0.0166147, 0.00620895, 0.99547, 0.0934099
3104,-4.63983,3.70886,1.70753,0.0165284, 0.00618275, 0.995493, 0.0931807
3105,-4.63983,3.7059,1.70734,0.0164506, 0.00617738, 0.995514, 0.0929659
3106,-4.63981,3.70292,1.70713,0.0163605, 0.00617102, 0.995533, 0.0927841
3107,-4.63978,3.69993,1.70692,0.0162841, 0.00616858, 0.995552, 0.092593
3108,-4.63973,3.69692,1.7067,0.0162206, 0.00618735, 0.995572, 0.0923818
3109,-4.63967,3.6939,1.70647,0.0161569, 0.00619175, 0.995591, 0.0921906
3110,-4.63959,3.69086,1.70623,0.0161297, 0.00621584, 0.995607, 0.0920205
3111,-4.63948,3.68782,1.70598,0.0160915, 0.00625163, 0.995623, 0.0918502
3112,-4.63936,3.68476,1.70573,0.0160646, 0.00628123, 0.995638, 0.0916933
3113,-4.64009,3.6931,1.70642,0.0160838, 0.00639387, 0.995604, 0.0920466
3114,-4.64004,3.69016,1.70613,0.0160657, 0.00641896, 0.995617, 0.0919097
3115,-4.63997,3.68721,1.70583,0.0160547, 0.00643426, 0.995629, 0.0917863
3116,-4.63988,3.68424,1.70551,0.0160279, 0.0064672, 0.995639, 0.0916718
3117,-4.63978,3.68126,1.70519,0.0160147, 0.00648954, 0.99565, 0.0915588
3118,-4.63965,3.67827,1.70485,0.0160028, 0.00651206, 0.995658, 0.0914644
3119,-4.63951,3.67526,1.70451,0.0159984, 0.00653002, 0.995666, 0.0913794
3120,-4.63937,3.68163,1.7057,0.0161646, 0.0062859, 0.995701, 0.0909843
3121,-4.63925,3.67869,1.70534,0.0161508, 0.00630487, 0.995708, 0.0909098
3122,-4.63912,3.67574,1.70497,0.0161527, 0.00632137, 0.995713, 0.0908554
3123,-4.63896,3.67277,1.70459,0.016158, 0.00636167, 0.995717, 0.0908032
3124,-4.63879,3.66979,1.7042,0.0161703, 0.00642028, 0.99572, 0.0907654
3125,-4.63859,3.6668,1.70381,0.0161847, 0.00648976, 0.995721, 0.0907512
3126,-4.63837,3.6638,1.70342,0.0162156, 0.0065646, 0.99572, 0.0907477
3127,-4.63812,3.66079,1.70302,0.0162354, 0.00666456, 0.995719, 0.0907463
3128,-4.63819,3.66732,1.70398,0.0163706, 0.00658446, 0.995732, 0.0905939
3129,-4.63798,3.66439,1.70356,0.016401, 0.00669966, 0.99573, 0.0906029
3130,-4.63775,3.66146,1.70313,0.0164337, 0.00683999, 0.995728, 0.0906075
3131,-4.6375,3.65851,1.7027,0.0164754, 0.00699013, 0.995726, 0.090608
3132,-4.63722,3.65555,1.70227,0.0165172, 0.00717561, 0.99572, 0.0906451
3133,-4.63692,3.65259,1.70184,0.0165574, 0.00735583, 0.995715, 0.0906782
3134,-4.63659,3.64961,1.7014,0.0166088, 0.00757239, 0.99571, 0.0907068
3135,-4.63624,3.64662,1.70097,0.0166718, 0.00779711, 0.995706, 0.0907261
3136,-4.63586,3.64361,1.70054,0.0167504, 0.00804585, 0.995701, 0.0907477
3137,-4.63547,3.64059,1.70012,0.0168341, 0.00829436, 0.995694, 0.0907839
3138,-4.63504,3.63755,1.69969,0.0169368, 0.00854493, 0.995688, 0.0908069
3139,-4.63573,3.64501,1.70043,0.0169983, 0.00868979, 0.995653, 0.0911595
3140,-4.63538,3.64208,1.69997,0.0171068, 0.00894218, 0.995649, 0.091164
3141,-4.635,3.63913,1.69952,0.0172292, 0.00920004, 0.995644, 0.0911724
3142,-4.6346,3.63617,1.69905,0.0173542, 0.00947397, 0.995637, 0.0911965
3143,-4.63417,3.63318,1.69859,0.0174871, 0.0097294, 0.995632, 0.091197
3144,-4.63371,3.63018,1.69812,0.0176274, 0.00998056, 0.995624, 0.0912229
3145,-4.63324,3.62715,1.69765,0.0177616, 0.0102228, 0.995618, 0.0912423
3146,-4.63273,3.62411,1.69718,0.0179023, 0.0104585, 0.995614, 0.0912261
3147,-4.63221,3.62103,1.6967,0.0180583, 0.0106861, 0.995611, 0.0912088
3148,-4.63166,3.61794,1.69622,0.0182107, 0.0108885, 0.995608, 0.091188
3149,-4.63109,3.61481,1.69574,0.0183851, 0.0110674, 0.995605, 0.0911598
3150,-4.63179,3.62276,1.6961,0.0184697, 0.0112613, 0.995571, 0.0914856
3151,-4.63128,3.61975,1.69559,0.0186472, 0.011413, 0.99557, 0.0914501
3152,-4.63075,3.6167,1.69508,0.0188472, 0.0115168, 0.995569, 0.0913984
3153,-4.6302,3.61363,1.69457,0.0190485, 0.0116191, 0.99557, 0.0913429
3154,-4.62962,3.61053,1.69405,0.0192618, 0.0117349, 0.99557, 0.0912778
3155,-4.62901,3.6074,1.69353,0.0194869, 0.0118468, 0.995571, 0.0912037
3156,-4.62838,3.60424,1.69302,0.0197237, 0.0119651, 0.995574, 0.0911031
3157,-4.62773,3.60106,1.69252,0.0199746, 0.0120796, 0.995576, 0.0910132
3158,-4.62705,3.59785,1.69204,0.0202426, 0.0122016, 0.995579, 0.0909048
3159,-4.62634,3.59462,1.69156,0.0205265, 0.0123498, 0.995583, 0.0907801
3160,-4.62561,3.59136,1.6911,0.0208505, 0.0125103, 0.995587, 0.0906436
3161,-4.62486,3.58808,1.69065,0.0211953, 0.0126634, 0.99559, 0.0905022
3162,-4.62408,3.58477,1.6902,0.0215618, 0.0128183, 0.995594, 0.0903489
3163,-4.62328,3.58145,1.68975,0.0219158, 0.012969, 0.995598, 0.0901983
3164,-4.62402,3.59066,1.69034,0.0219711, 0.0133861, 0.995516, 0.0910249
3165,-4.62331,3.58749,1.68986,0.0223345, 0.0135328, 0.995521, 0.0908654
3166,-4.62258,3.5843,1.68938,0.0226833, 0.0137134, 0.995523, 0.090726
3167,-4.62183,3.5811,1.6889,0.0230364, 0.0139107, 0.995526, 0.0905757
3168,-4.62106,3.57788,1.68842,0.0233731, 0.0141206, 0.995528, 0.0904395
3169,-4.62026,3.57465,1.68794,0.0237016, 0.0143416, 0.99553, 0.0902949
3170,-4.61945,3.57141,1.68747,0.0240418, 0.0145604, 0.995531, 0.0901518
3171,-4.61862,3.56815,1.68702,0.0243799, 0.0147785, 0.995536, 0.0899742
3172,-4.61777,3.56487,1.68657,0.0247206, 0.0149949, 0.995541, 0.0897927
3173,-4.6169,3.56157,1.68614,0.0250446, 0.0152211, 0.995545, 0.0896213
3174,-4.61602,3.55825,1.68572,0.0253675, 0.0154455, 0.995551, 0.089426
3175,-4.61683,3.5672,1.68687,0.0253592, 0.0156751, 0.995534, 0.0895674
3176,-4.61603,3.56401,1.68644,0.025674, 0.0159151, 0.995539, 0.0893797
3177,-4.61522,3.56079,1.68604,0.0259959, 0.0161686, 0.995546, 0.0891704
3178,-4.61439,3.55756,1.68566,0.0263047, 0.0164214, 0.995554, 0.088937
3179,-4.61354,3.5543,1.6853,0.0266103, 0.0166795, 0.995564, 0.0886902
3180,-4.61268,3.55102,1.68496,0.0269125, 0.0169575, 0.995574, 0.0884295
3181,-4.61181,3.54772,1.68465,0.0272097, 0.0172503, 0.995586, 0.088151
3182,-4.61093,3.54441,1.68437,0.0274985, 0.0175531, 0.995598, 0.0878694
3183,-4.61004,3.54107,1.68411,0.0277798, 0.0178503, 0.995608, 0.0876025
3184,-4.60914,3.53772,1.68387,0.0280481, 0.0181144, 0.995622, 0.0873057
3185,-4.60822,3.53434,1.68367,0.0282965, 0.0183832, 0.995635, 0.0870192
3186,-4.60952,3.54356,1.68469,0.0282483, 0.0186744, 0.995629, 0.0870383
3187,-4.6087,3.5403,1.68449,0.0284794, 0.0189436, 0.995642, 0.0867594
3188,-4.60787,3.53702,1.68431,0.0286858, 0.0191848, 0.995658, 0.0864544
3189,-4.60702,3.53372,1.68416,0.0288797, 0.019422, 0.995673, 0.0861573
3190,-4.60617,3.53039,1.68403,0.029067, 0.0196421, 0.99569, 0.08585
3191,-4.60531,3.52703,1.68392,0.0292561, 0.0198498, 0.995708, 0.0855364
3192,-4.60444,3.52365,1.68384,0.0294619, 0.0200317, 0.995726, 0.0852106
3193,-4.60355,3.52024,1.68378,0.0296809, 0.020201, 0.995742, 0.084904
3194,-4.60266,3.51681,1.68373,0.0299036, 0.0203439, 0.99576, 0.0845757
3195,-4.60175,3.51335,1.6837,0.0301389, 0.020457, 0.995781, 0.0842234
3196,-4.60084,3.50987,1.68368,0.0303818, 0.0205464, 0.995802, 0.0838626
3197,-4.60245,3.5191,1.68456,0.0302743, 0.0207702, 0.995803, 0.0838391
3198,-4.60163,3.51575,1.68452,0.0305187, 0.0208433, 0.995825, 0.083471
3199,-4.60079,3.51238,1.6845,0.0307552, 0.0208892, 0.995851, 0.083061
3200,-4.59994,3.50899,1.68448,0.0309704, 0.0209109, 0.995875, 0.082678
3201,-4.59909,3.50558,1.68446,0.0311714, 0.0209084, 0.995901, 0.0822982
3202,-4.59822,3.50215,1.68445,0.0313332, 0.0208795, 0.995929, 0.0819039
3203,-4.59735,3.49871,1.68443,0.0314784, 0.0208279, 0.995957, 0.081514
3204,-4.59647,3.49525,1.68442,0.0316171, 0.0207563, 0.995988, 0.0811034
3205,-4.59559,3.49178,1.68441,0.0317397, 0.0206642, 0.99602, 0.0806825
3206,-4.5947,3.48829,1.6844,0.0318611, 0.020543, 0.996052, 0.0802666
3207,-4.59381,3.48478,1.68438,0.0319693, 0.0203894, 0.996085, 0.0798501
3208,-4.5956,3.49396,1.68487,0.0318193, 0.0205446, 0.996093, 0.0797799
3209,-4.5948,3.49058,1.68483,0.0319132, 0.0203761, 0.996127, 0.0793584
3210,-4.594,3.4872,1.68478,0.0320059, 0.0201972, 0.99616, 0.0789465
3211,-4.5932,3.48381,1.68473,0.0320968, 0.020028, 0.996193, 0.0785368
3212,-4.59239,3.48042,1.68467,0.0321878, 0.0198569, 0.996227, 0.0781126
3213,-4.59157,3.47702,1.6846,0.0322578, 0.0197065, 0.996257, 0.0777404
3214,-4.59075,3.47361,1.68453,0.0323144, 0.0195544, 0.996287, 0.0773668
3215,-4.58993,3.47021,1.68445,0.0323522, 0.0194215, 0.996316, 0.0770067
3216,-4.5891,3.46682,1.68437,0.032368, 0.0193029, 0.996345, 0.0766605
3217,-4.58826,3.46342,1.68428,0.0323756, 0.0191995, 0.996373, 0.0763149
3218,-4.58743,3.46003,1.68418,0.0323766, 0.0191186, 0.9964, 0.0759856
3219,-4.58865,3.46826,1.68488,0.0322677, 0.0192094, 0.996391, 0.0761187
3220,-4.5879,3.465,1.68476,0.0322727, 0.0191732, 0.996415, 0.0758212
3221,-4.58716,3.46176,1.68462,0.0322825, 0.0191488, 0.996437, 0.0755274
3222,-4.58641,3.45852,1.68448,0.032281, 0.0191596, 0.996457, 0.0752615
3223,-4.58566,3.45528,1.68433,0.0322645, 0.0192038, 0.996476, 0.0750061
3224,-4.5849,3.45205,1.68417,0.0322386, 0.0192661, 0.996495, 0.07475
3225,-4.58414,3.44883,1.684,0.0322101, 0.0193548, 0.996511, 0.0745182
